Temperature,Humidity,Moisture,Soil Type,Nitrogen,pH,Crop Type
11.1,65.7,27.8,sandy,121.7,7.45,Barley
23.4,56.2,35.4,clayey,128.9,6.56,Sunflower
27.9,69.2,63.8,loamy,166.2,6.28,Tomato
24.6,47.8,28.9,black,126.5,6.78,Sunflower
21.0,66.2,63.0,clayey,160.3,6.01,Tomato
25.8,64.5,67.2,loamy,153.4,6.42,Tomato
19.2,61.6,57.1,loamy,126.1,5.98,Corn
12.7,55.1,45.0,clayey,221.7,6.59,Rapeseed
14.3,62.0,40.6,loamy,217.3,6.97,Rapeseed
15.4,63.5,43.7,loamy,219.4,7.44,Sugar Beet
9.9,52.0,30.0,clayey,113.6,7.53,Barley
18.7,57.2,47.8,loamy,191.6,6.01,Corn
17.0,78.8,45.9,loamy,130.7,6.12,Oats
18.4,64.1,36.7,loamy,189.3,7.02,Rapeseed
22.9,70.5,58.0,sandy,138.3,6.56,Soybean
18.3,75.1,57.6,sandy,110.1,5.79,Potato
18.8,55.2,40.7,black,165.0,7.25,Sugar Beet
23.1,73.3,61.1,loamy,110.4,6.43,Soybean
14.5,52.3,34.3,loamy,103.8,6.21,Cherry
20.1,66.7,57.8,sandy,205.9,6.56,Sugar Beet
21.7,68.5,41.6,loamy,194.8,7.15,Sugar Beet
17.2,65.1,38.0,loamy,246.5,7.37,Sugar Beet
19.7,51.4,22.0,black,118.4,6.94,Sunflower
13.8,64.3,32.2,clayey,167.7,6.63,Rapeseed
21.9,73.5,59.4,red,146.8,6.3,Tomato
26.7,35.9,24.1,black,137.6,6.65,Peach
23.0,53.1,47.9,black,160.4,5.86,Corn
25.8,51.3,21.4,black,117.1,6.41,Sunflower
23.3,59.2,49.7,black,118.5,6.43,Soybean
22.7,70.6,60.1,loamy,140.7,6.39,Tomato
15.5,58.9,33.5,black,130.8,6.64,Rapeseed
26.2,66.8,51.7,loamy,99.0,6.18,Soybean
21.8,32.9,25.2,loamy,103.5,6.78,Peach
13.4,67.9,44.0,sandy,86.6,6.05,Oats
19.1,78.3,56.4,sandy,68.7,5.8,Potato
8.9,56.1,19.4,sandy,49.8,5.67,Rye
23.9,77.6,68.2,red,201.7,6.4,Tomato
20.8,69.7,58.5,sandy,118.8,6.3,Soybean
19.9,74.1,57.5,sandy,115.6,5.92,Potato
15.1,50.4,30.2,loamy,73.4,6.33,Cherry
13.9,49.7,30.4,loamy,91.3,5.94,Barley
18.8,69.5,49.4,black,118.9,5.75,Soybean
18.7,50.4,18.8,loamy,142.9,6.3,Cherry
22.2,49.5,11.7,loamy,120.0,6.91,Peach
16.2,72.9,46.1,clayey,82.0,5.91,Oats
21.1,49.9,23.9,loamy,146.8,6.22,Peach
25.1,83.0,65.4,loamy,224.0,6.61,Tomato
18.8,64.7,45.4,black,206.8,7.31,Sugar Beet
13.4,60.2,48.1,loamy,206.7,6.67,Rapeseed
23.9,67.0,50.9,black,133.4,6.45,Soybean
4.4,66.6,15.6,loamy,54.8,5.85,Rye
18.1,61.8,38.0,loamy,259.5,6.61,Rapeseed
20.0,70.1,47.2,black,142.2,6.64,Soybean
18.6,62.8,52.0,loamy,216.2,6.72,Sugar Beet
17.5,52.9,26.7,sandy,116.3,6.68,Cherry
16.4,64.9,37.4,loamy,127.1,6.58,Wheat
16.7,58.9,38.5,loamy,196.9,6.87,Rapeseed
12.6,48.4,29.4,sandy,113.7,6.68,Barley
20.0,87.8,55.0,sandy,143.6,6.06,Potato
16.2,76.1,60.3,loamy,137.3,5.98,Potato
21.4,59.2,54.9,black,189.3,6.17,Corn
21.4,62.6,62.4,black,210.2,6.23,Corn
15.7,49.7,35.2,loamy,118.4,6.58,Cherry
11.1,59.9,19.5,sandy,44.2,5.96,Rye
8.1,56.0,23.3,sandy,66.7,6.12,Rye
24.4,42.9,25.1,loamy,122.8,6.85,Peach
17.9,58.6,58.9,loamy,76.9,6.3,Soybean
18.3,73.6,47.0,black,180.4,6.35,Corn
19.1,47.0,21.2,loamy,85.6,6.58,Cherry
22.9,53.7,39.0,loamy,140.6,6.63,Sunflower
4.7,62.9,23.1,sandy,61.0,5.6,Rye
20.9,50.6,22.5,sandy,133.0,6.59,Peach
21.3,54.2,55.4,loamy,192.5,6.37,Corn
21.5,65.2,54.5,black,106.7,6.44,Soybean
12.3,62.1,36.8,loamy,157.0,6.63,Rapeseed
8.2,53.7,15.6,loamy,50.2,5.75,Rye
23.6,59.6,53.0,black,157.4,6.24,Corn
16.6,54.7,43.4,loamy,196.9,6.23,Rapeseed
17.0,62.8,33.1,loamy,193.1,6.84,Rapeseed
22.5,81.9,59.2,clayey,230.3,6.01,Tomato
27.3,63.1,62.5,loamy,126.9,6.15,Soybean
27.8,46.4,22.6,sandy,159.5,6.64,Peach
15.5,54.2,24.8,loamy,127.8,6.42,Cherry
14.2,72.3,41.6,loamy,158.2,6.58,Wheat
13.2,67.4,34.7,loamy,196.4,7.5,Rapeseed
20.9,66.7,49.0,black,136.4,6.43,Soybean
31.5,42.2,26.5,red,113.6,6.79,Peach
23.3,74.5,58.9,red,179.7,6.02,Tomato
24.4,57.6,31.9,black,158.0,6.28,Sunflower
27.9,67.0,60.7,sandy,178.4,6.1,Tomato
23.9,75.8,71.6,loamy,195.8,6.0,Tomato
21.8,69.6,65.0,loamy,185.5,6.15,Tomato
12.1,71.4,46.8,black,91.0,6.12,Oats
19.5,50.5,30.9,black,89.0,5.91,Sunflower
15.8,47.6,30.6,loamy,145.7,6.44,Cherry
25.2,70.0,57.9,black,147.2,6.06,Soybean
16.7,58.9,41.2,loamy,187.2,6.89,Rapeseed
24.1,39.8,19.4,loamy,125.3,6.26,Peach
16.9,67.8,35.8,loamy,127.6,6.75,Wheat
26.3,81.0,65.8,red,210.1,6.82,Tomato
10.6,70.2,46.8,clayey,93.8,5.77,Oats
10.1,57.8,22.1,sandy,66.6,5.49,Rye
24.2,71.1,60.9,red,169.2,6.23,Tomato
16.5,77.1,48.7,sandy,142.5,4.91,Potato
15.8,75.5,53.6,sandy,102.3,5.59,Potato
7.2,61.6,22.7,sandy,68.9,5.75,Rye
21.9,50.9,25.1,clayey,101.8,7.3,Sunflower
15.5,83.2,65.7,sandy,135.0,5.79,Potato
17.1,69.5,58.4,black,147.6,6.13,Corn
10.2,53.3,24.1,sandy,126.9,7.33,Barley
10.4,58.1,25.3,sandy,133.9,7.28,Barley
24.9,59.4,57.3,black,106.3,6.77,Soybean
12.7,77.4,40.0,loamy,82.5,5.83,Oats
21.2,57.8,51.0,black,192.9,5.99,Corn
23.4,51.5,62.7,black,157.7,6.56,Corn
16.7,50.9,33.2,loamy,91.1,6.09,Cherry
8.1,50.6,26.3,black,108.1,7.03,Barley
25.7,39.1,19.2,loamy,143.5,6.76,Peach
29.4,81.4,59.9,sandy,162.0,6.27,Tomato
30.5,39.6,17.3,loamy,138.4,6.6,Peach
18.4,54.3,55.6,black,151.1,6.02,Corn
12.1,58.6,24.8,sandy,121.4,6.91,Barley
26.6,55.6,29.9,black,126.2,6.47,Sunflower
23.0,49.3,28.7,loamy,128.8,6.56,Sunflower
12.5,50.0,30.3,sandy,101.7,6.65,Barley
18.2,61.9,39.0,sandy,199.2,6.88,Rapeseed
12.2,56.6,24.4,sandy,63.8,5.51,Rye
14.0,46.3,29.4,black,95.0,6.98,Barley
15.8,65.6,40.4,black,191.9,6.31,Rapeseed
9.2,47.9,16.2,loamy,74.0,5.84,Rye
13.4,61.1,32.9,clayey,241.0,6.17,Rapeseed
17.9,80.0,67.1,red,123.8,5.26,Potato
23.2,76.6,62.1,black,148.4,6.0,Tomato
20.5,58.0,49.8,loamy,173.3,6.17,Corn
16.1,69.7,37.9,black,168.9,6.47,Wheat
21.9,55.4,19.4,black,121.1,7.06,Sunflower
17.1,69.4,39.1,black,99.0,6.57,Wheat
17.7,60.8,59.2,loamy,186.6,6.46,Corn
19.3,63.1,52.6,loamy,196.2,6.18,Corn
24.8,33.6,23.6,loamy,103.2,6.65,Peach
10.2,46.6,26.1,loamy,101.5,7.62,Barley
18.0,66.6,36.8,loamy,144.3,6.26,Wheat
9.9,60.2,28.5,clayey,132.5,6.66,Barley
16.1,83.1,56.7,red,126.2,5.07,Potato
20.1,73.3,51.3,loamy,99.9,6.35,Soybean
16.6,60.8,41.2,sandy,221.7,6.97,Sugar Beet
24.1,63.6,72.2,loamy,199.4,6.11,Tomato
13.7,50.8,27.9,clayey,112.0,6.84,Cherry
17.4,65.5,37.7,clayey,169.1,6.33,Rapeseed
18.2,67.0,56.2,black,184.2,6.5,Corn
8.3,40.0,31.8,sandy,86.9,6.51,Barley
19.1,44.0,29.0,black,145.0,6.45,Sunflower
19.3,73.4,47.3,clayey,270.4,7.29,Sugar Beet
16.8,86.5,63.0,sandy,165.4,5.65,Potato
16.0,77.1,59.5,loamy,136.6,5.68,Potato
14.0,65.3,38.1,sandy,118.9,6.21,Oats
15.3,79.4,62.9,loamy,168.0,5.85,Potato
22.3,63.7,52.5,black,166.7,6.63,Soybean
19.3,80.7,62.5,black,174.6,5.56,Potato
20.0,55.5,52.6,black,203.9,5.74,Corn
25.1,64.2,59.3,loamy,129.1,6.49,Soybean
12.9,68.5,48.3,clayey,71.2,5.95,Oats
25.8,37.3,32.7,clayey,122.1,6.1,Peach
15.4,69.2,27.6,loamy,168.2,6.19,Wheat
19.5,57.5,52.8,red,168.0,6.67,Corn
13.8,48.6,21.5,sandy,126.2,7.04,Barley
24.0,85.4,67.9,loamy,142.1,6.18,Tomato
18.4,54.8,32.5,loamy,122.3,6.3,Cherry
19.1,73.1,49.1,loamy,75.1,6.26,Oats
21.1,58.8,56.4,black,170.9,5.88,Corn
25.1,36.8,30.6,loamy,88.5,6.67,Peach
28.6,74.9,70.1,black,161.5,5.72,Tomato
27.6,77.4,65.6,clayey,177.1,5.82,Tomato
20.5,55.5,55.2,black,125.9,6.43,Corn
26.0,82.1,63.1,loamy,196.7,5.96,Tomato
22.8,67.2,55.9,loamy,128.5,6.65,Soybean
19.8,57.6,56.2,loamy,141.1,6.26,Corn
13.4,44.1,26.8,loamy,101.3,7.14,Barley
18.1,63.7,50.2,clayey,201.6,6.96,Sugar Beet
16.4,79.4,55.5,loamy,154.8,5.68,Potato
9.8,59.1,20.1,sandy,70.8,5.7,Rye
23.5,75.0,65.0,red,174.2,6.26,Tomato
18.4,54.9,54.3,sandy,214.5,6.2,Corn
21.3,60.3,59.7,loamy,222.6,6.58,Corn
17.2,82.2,62.9,loamy,153.8,5.54,Potato
14.5,48.0,28.7,loamy,105.8,6.59,Cherry
8.8,54.4,21.5,sandy,85.7,5.31,Rye
22.7,71.3,63.4,black,126.0,6.46,Soybean
16.8,68.3,59.5,black,100.2,6.64,Soybean
24.0,78.9,69.5,loamy,176.0,5.89,Tomato
21.1,66.9,56.0,loamy,96.4,6.58,Soybean
14.3,44.2,28.7,loamy,124.8,6.52,Cherry
19.3,87.5,63.9,sandy,137.3,5.74,Potato
10.6,55.1,20.7,sandy,83.9,5.78,Rye
13.5,40.1,27.5,sandy,67.7,6.89,Cherry
12.1,44.0,24.0,loamy,112.4,7.25,Barley
15.8,66.0,42.0,loamy,176.7,6.79,Rapeseed
20.5,61.1,57.6,clayey,209.6,6.16,Corn
21.2,70.8,36.5,black,220.3,7.61,Sugar Beet
11.5,53.7,35.9,clayey,203.3,6.51,Rapeseed
21.7,59.3,64.1,clayey,197.5,5.47,Corn
20.7,62.9,64.6,loamy,141.1,6.44,Corn
25.2,70.1,64.1,loamy,166.5,6.19,Tomato
8.7,51.6,24.7,loamy,60.5,6.9,Barley
25.2,40.9,24.2,loamy,94.8,6.95,Peach
12.0,59.8,43.6,sandy,184.4,7.11,Rapeseed
26.8,82.2,58.0,loamy,128.6,6.75,Tomato
25.8,72.4,62.4,loamy,154.4,6.24,Tomato
17.2,47.0,31.9,black,136.4,6.48,Sunflower
18.7,57.8,50.2,clayey,160.4,6.54,Wheat
14.3,60.7,43.1,clayey,193.8,7.12,Rapeseed
9.1,54.4,23.8,loamy,55.1,5.99,Rye
23.0,65.4,47.8,black,104.4,6.11,Soybean
12.2,62.8,25.2,loamy,73.2,6.92,Barley
14.2,72.1,41.2,clayey,132.4,6.69,Wheat
26.1,45.2,15.5,loamy,137.9,6.41,Peach
11.4,50.6,30.3,loamy,118.6,7.06,Barley
10.8,54.6,27.6,clayey,96.9,6.63,Barley
22.4,50.5,25.3,black,124.7,6.56,Sunflower
11.0,67.7,39.2,loamy,157.7,6.62,Wheat
12.7,40.0,24.4,sandy,130.7,6.52,Cherry
15.4,76.1,50.3,loamy,83.1,6.49,Oats
9.9,68.4,39.3,loamy,217.6,6.57,Rapeseed
27.9,43.9,12.3,loamy,128.8,6.49,Peach
7.3,68.0,18.9,loamy,60.2,6.59,Rye
16.1,69.5,51.2,loamy,189.1,6.93,Wheat
18.6,64.8,36.0,loamy,154.4,6.95,Wheat
24.0,79.8,67.7,loamy,176.2,5.89,Tomato
19.1,76.8,57.7,sandy,112.6,5.59,Potato
22.2,57.2,28.4,black,127.1,6.27,Sunflower
19.0,56.0,40.6,loamy,251.7,6.95,Sugar Beet
22.4,48.6,23.7,sandy,127.8,6.64,Peach
21.9,65.0,59.3,black,114.6,6.32,Soybean
8.9,59.7,19.8,sandy,77.6,5.73,Rye
20.1,74.6,54.7,clayey,146.7,5.91,Potato
23.3,70.8,71.0,loamy,213.7,6.17,Tomato
16.1,61.7,43.1,loamy,186.9,6.32,Wheat
25.1,73.2,58.4,loamy,108.1,6.15,Soybean
25.2,40.7,19.4,red,142.4,6.27,Peach
23.3,78.7,66.3,loamy,175.3,6.14,Tomato
19.7,82.3,61.7,loamy,129.4,6.24,Potato
20.6,56.6,31.7,loamy,84.6,6.57,Cherry
13.3,55.8,19.3,loamy,102.7,7.48,Barley
24.9,42.4,19.9,sandy,118.4,6.35,Peach
23.9,74.4,60.1,loamy,147.4,6.14,Tomato
24.8,49.3,22.9,black,109.4,6.47,Sunflower
21.3,63.1,47.3,sandy,200.2,7.31,Sugar Beet
19.8,55.3,48.5,black,243.1,7.06,Sugar Beet
19.1,80.7,56.0,sandy,120.1,5.99,Potato
10.1,52.7,26.7,clayey,118.2,7.42,Barley
22.5,73.5,58.6,red,170.7,6.59,Tomato
25.6,58.0,33.5,black,130.2,6.98,Sunflower
21.7,53.9,52.2,clayey,138.9,6.35,Corn
25.2,68.9,49.3,black,106.5,6.28,Soybean
18.8,69.3,44.3,black,225.2,5.99,Corn
16.6,52.1,25.9,sandy,111.5,7.18,Cherry
10.2,54.6,31.4,black,100.3,7.13,Barley
9.9,62.5,49.9,loamy,117.5,6.02,Oats
19.6,67.4,37.9,sandy,192.3,7.6,Sugar Beet
22.0,56.8,54.4,loamy,214.5,6.22,Corn
17.9,69.1,45.9,clayey,178.5,7.39,Sugar Beet
24.5,46.6,34.3,black,128.3,6.66,Sunflower
14.5,69.2,45.3,loamy,167.6,6.55,Wheat
20.1,59.5,51.8,black,185.4,6.44,Corn
21.6,56.1,51.7,clayey,202.8,5.42,Corn
22.5,50.7,21.3,black,152.2,6.23,Sunflower
25.7,74.8,62.4,clayey,132.3,6.92,Tomato
21.5,53.1,36.7,loamy,122.1,6.22,Sunflower
21.4,77.5,57.4,loamy,135.0,6.04,Tomato
24.2,71.4,66.1,loamy,212.2,5.82,Tomato
13.1,48.7,29.2,loamy,82.2,7.2,Barley
11.6,66.0,54.0,loamy,104.1,6.65,Oats
15.3,62.4,36.1,loamy,221.1,6.74,Rapeseed
27.3,67.6,61.7,clayey,82.0,6.82,Soybean
17.9,63.3,29.6,loamy,96.3,6.5,Cherry
8.7,38.1,31.4,clayey,100.2,7.05,Barley
20.5,58.3,56.1,black,185.5,6.0,Corn
17.7,78.1,60.9,loamy,145.5,4.96,Potato
14.8,56.0,26.7,red,120.3,7.27,Cherry
11.9,48.9,21.3,sandy,123.6,7.02,Barley
20.0,63.4,36.5,loamy,229.3,7.6,Sugar Beet
5.5,57.2,29.1,sandy,62.3,6.07,Rye
10.5,56.3,33.3,clayey,110.9,7.29,Barley
15.3,67.5,47.8,loamy,138.9,6.27,Wheat
10.4,69.8,48.4,clayey,107.4,6.05,Oats
24.6,61.5,54.7,loamy,105.6,6.9,Soybean
10.2,52.2,34.4,clayey,76.1,7.6,Barley
11.9,58.1,14.6,clayey,40.5,5.71,Rye
21.8,75.6,66.9,red,176.0,6.49,Tomato
12.9,71.6,34.8,clayey,108.0,5.47,Oats
16.0,55.7,29.5,loamy,109.3,6.73,Barley
14.7,80.9,44.7,clayey,83.5,5.69,Oats
13.5,66.2,44.4,loamy,147.4,6.67,Wheat
18.6,65.8,43.5,clayey,207.0,7.19,Sugar Beet
24.2,28.3,12.8,loamy,111.9,6.34,Peach
18.9,64.9,40.3,black,224.1,7.71,Sugar Beet
15.3,51.2,29.6,clayey,239.2,6.99,Rapeseed
14.1,54.8,43.8,loamy,189.5,7.0,Rapeseed
19.8,60.6,38.0,loamy,155.0,7.17,Sugar Beet
22.9,60.0,56.2,loamy,139.2,6.74,Corn
6.1,59.8,22.3,sandy,68.8,5.52,Rye
17.7,57.5,57.5,loamy,197.8,5.89,Corn
20.5,60.0,57.9,loamy,178.5,5.74,Corn
24.8,74.8,68.7,red,179.5,6.28,Tomato
21.0,66.3,48.5,loamy,262.8,7.05,Sugar Beet
24.3,67.0,72.3,sandy,192.4,6.2,Tomato
17.8,63.1,47.5,black,219.2,6.94,Sugar Beet
16.6,57.8,47.1,clayey,201.6,6.88,Sugar Beet
9.0,57.6,23.2,clayey,57.1,6.08,Rye
4.2,61.7,23.4,loamy,68.3,5.46,Rye
17.9,62.0,45.7,clayey,142.9,6.54,Rapeseed
13.6,72.1,32.6,red,195.3,6.93,Wheat
22.5,65.4,58.3,clayey,190.2,5.83,Corn
25.4,41.7,26.1,loamy,123.1,6.22,Peach
21.8,62.8,60.6,loamy,134.4,5.84,Corn
27.5,31.0,27.2,red,106.8,6.42,Peach
15.7,68.5,54.7,sandy,161.1,5.45,Potato
13.8,44.5,28.3,sandy,111.4,6.0,Cherry
10.8,63.7,47.3,clayey,110.3,6.35,Oats
22.0,76.9,41.9,loamy,130.0,6.55,Soybean
17.0,69.6,41.4,black,164.5,6.99,Wheat
15.7,70.4,40.9,loamy,170.7,6.55,Wheat
24.2,71.5,55.8,loamy,109.1,6.47,Soybean
23.8,77.3,69.8,clayey,166.5,6.27,Tomato
14.5,73.0,46.6,loamy,97.5,6.17,Oats
16.5,48.3,31.7,clayey,87.1,6.56,Cherry
11.3,55.5,22.4,loamy,47.7,5.49,Rye
24.6,70.8,63.1,loamy,199.2,6.25,Tomato
11.0,60.9,34.2,black,100.5,6.58,Barley
15.6,68.8,47.3,sandy,140.2,5.98,Oats
16.2,47.8,36.0,loamy,95.0,6.22,Cherry
10.1,57.6,15.3,clayey,59.9,5.62,Rye
24.7,79.9,63.6,red,159.7,5.9,Tomato
17.6,63.0,56.1,black,195.5,5.76,Corn
8.1,62.8,23.0,sandy,75.8,6.22,Rye
21.3,52.1,52.2,black,100.4,6.56,Corn
14.6,64.5,40.2,loamy,141.3,6.4,Wheat
22.7,52.0,34.5,sandy,154.0,6.31,Sunflower
17.9,58.5,43.2,clayey,163.2,6.79,Rapeseed
12.1,61.7,27.3,red,61.3,5.87,Rye
18.6,73.8,38.8,black,203.8,6.17,Wheat
14.8,53.5,31.3,red,113.9,6.66,Cherry
15.6,63.4,33.4,sandy,108.9,6.79,Barley
19.1,62.6,33.1,black,196.1,7.28,Sugar Beet
22.5,54.6,56.3,black,184.1,6.05,Corn
16.6,45.1,32.6,black,112.0,6.67,Cherry
18.8,74.5,45.2,clayey,113.2,6.08,Oats
28.4,39.2,29.1,clayey,128.6,6.79,Peach
13.4,42.2,26.5,loamy,111.2,6.76,Barley
21.5,56.2,55.2,loamy,225.2,5.98,Corn
17.6,65.8,42.3,loamy,132.8,5.96,Wheat
21.3,65.7,57.8,loamy,110.1,6.56,Soybean
14.1,68.4,40.8,loamy,120.4,6.25,Oats
26.6,37.0,23.2,sandy,105.7,6.02,Peach
8.0,58.0,16.8,sandy,82.2,5.49,Rye
20.0,56.9,59.3,loamy,201.3,5.99,Corn
7.9,59.4,13.1,sandy,45.6,6.11,Rye
16.0,63.2,41.7,black,210.1,6.85,Sugar Beet
17.4,67.4,41.1,loamy,276.5,6.8,Sugar Beet
17.0,56.2,38.7,loamy,184.6,6.94,Rapeseed
24.1,62.6,52.6,loamy,173.3,6.5,Soybean
14.6,61.1,31.9,sandy,87.5,6.42,Cherry
9.0,54.4,18.1,sandy,67.4,6.01,Rye
20.9,49.8,52.0,loamy,205.6,6.2,Corn
16.9,76.8,24.1,loamy,116.7,6.57,Wheat
22.2,56.1,32.0,black,144.2,6.55,Sunflower
8.3,51.2,22.2,loamy,69.8,5.75,Rye
14.8,47.8,26.6,loamy,56.1,6.54,Cherry
13.2,65.9,47.6,clayey,125.5,5.37,Oats
10.9,67.0,53.0,clayey,98.5,5.52,Oats
28.1,46.4,19.5,red,118.4,6.77,Peach
19.1,58.2,36.5,loamy,181.1,6.72,Wheat
15.9,69.6,41.7,clayey,141.8,6.91,Wheat
10.6,52.7,24.0,sandy,125.5,7.4,Barley
9.7,43.8,40.5,black,96.8,6.74,Barley
18.8,52.3,54.9,black,123.9,6.6,Corn
18.1,51.8,25.7,red,110.3,6.49,Cherry
21.5,50.9,32.4,loamy,118.4,6.43,Sunflower
15.8,70.8,61.5,clayey,127.1,6.01,Potato
20.3,50.5,23.3,red,134.9,6.89,Sunflower
10.6,60.8,24.4,sandy,69.3,5.57,Rye
12.2,55.6,35.3,sandy,118.5,7.41,Barley
23.9,70.2,46.5,clayey,118.8,6.27,Soybean
7.6,65.2,22.2,sandy,61.6,5.83,Rye
9.9,51.4,19.3,sandy,91.7,7.64,Barley
6.6,56.1,22.0,loamy,62.6,6.3,Rye
9.7,66.7,19.0,sandy,60.9,5.53,Rye
16.1,53.3,46.8,loamy,207.7,6.88,Rapeseed
22.5,66.1,58.8,black,106.0,6.7,Soybean
18.0,70.2,48.1,loamy,130.7,6.81,Wheat
12.8,69.7,36.0,sandy,152.4,6.13,Wheat
19.6,78.5,56.8,sandy,146.8,5.69,Potato
9.6,51.5,17.8,clayey,61.5,5.75,Rye
10.6,63.0,40.5,loamy,160.7,6.34,Rapeseed
21.9,58.3,48.2,loamy,106.5,6.44,Corn
14.8,67.7,49.5,loamy,131.1,5.88,Oats
11.9,65.7,42.5,loamy,91.9,5.76,Oats
8.4,59.2,17.4,loamy,78.1,6.23,Rye
19.0,67.0,43.8,black,232.3,6.83,Sugar Beet
25.0,64.9,55.7,black,100.7,6.08,Soybean
29.1,51.2,16.1,red,127.1,6.86,Peach
24.3,37.8,22.8,loamy,128.6,6.53,Peach
22.4,65.0,55.8,black,112.3,6.26,Soybean
8.6,68.3,31.5,sandy,76.0,5.95,Rye
15.7,58.8,34.2,clayey,268.3,6.69,Rapeseed
10.7,74.5,51.4,loamy,92.7,6.0,Oats
9.9,49.5,26.4,sandy,65.0,5.49,Rye
19.1,58.3,51.6,loamy,178.5,6.31,Corn
17.5,65.5,41.3,clayey,222.8,6.94,Rapeseed
9.8,51.7,22.5,loamy,106.5,7.21,Barley
22.9,50.0,27.0,black,135.7,6.19,Sunflower
21.0,57.4,56.2,clayey,141.2,6.03,Corn
12.2,73.9,49.5,red,127.0,5.74,Oats
20.2,65.8,42.2,sandy,208.6,6.98,Sugar Beet
6.9,52.6,27.7,sandy,76.8,6.15,Rye
23.5,65.2,49.1,black,113.7,6.32,Soybean
18.9,62.8,51.9,clayey,252.2,7.09,Sugar Beet
14.5,59.1,36.8,loamy,112.9,6.06,Rapeseed
23.1,71.4,55.9,loamy,118.2,6.4,Soybean
25.4,42.7,29.2,clayey,97.1,6.66,Peach
14.1,65.9,43.3,loamy,170.3,6.53,Rapeseed
25.7,46.1,20.3,loamy,105.7,6.47,Peach
17.0,67.1,28.4,loamy,195.2,6.26,Wheat
8.0,49.7,22.0,sandy,60.3,5.69,Rye
9.1,46.9,22.2,loamy,72.5,6.02,Rye
16.7,61.9,41.4,loamy,132.0,6.54,Wheat
26.5,78.1,65.1,clayey,205.8,6.05,Tomato
14.7,70.6,44.9,sandy,107.0,5.96,Oats
15.9,78.4,65.5,loamy,133.9,6.11,Potato
19.9,64.3,48.1,black,273.6,7.11,Sugar Beet
25.6,66.3,43.0,clayey,107.1,6.24,Soybean
26.4,70.3,59.0,loamy,210.7,5.95,Tomato
24.5,66.3,49.5,clayey,72.8,6.65,Soybean
17.7,51.6,28.2,sandy,81.8,6.68,Cherry
15.4,67.5,37.9,loamy,118.0,6.74,Wheat
24.7,63.8,47.6,clayey,144.8,6.07,Soybean
6.9,57.2,17.0,sandy,68.1,6.21,Rye
28.2,50.0,17.4,loamy,156.0,6.43,Peach
29.6,38.2,30.8,clayey,106.5,6.61,Peach
9.5,65.2,19.1,loamy,65.1,5.75,Rye
20.6,62.9,49.9,loamy,126.8,5.95,Corn
23.2,71.4,67.7,sandy,161.2,6.47,Tomato
23.6,37.1,31.4,loamy,148.9,6.36,Peach
25.0,74.4,63.8,red,220.2,6.43,Tomato
23.4,70.4,48.2,loamy,122.3,6.51,Soybean
11.9,75.3,49.0,clayey,100.1,5.83,Oats
11.7,68.0,50.5,loamy,119.6,5.48,Oats
18.9,68.6,28.3,clayey,153.9,6.43,Wheat
11.9,59.5,33.0,sandy,74.6,5.87,Rye
23.4,49.5,29.4,black,151.7,6.45,Sunflower
16.7,71.7,38.3,black,237.3,6.78,Rapeseed
16.8,41.6,23.1,loamy,94.3,6.66,Cherry
19.7,65.1,48.2,clayey,205.5,6.62,Sugar Beet
27.1,73.4,63.7,loamy,219.8,6.41,Tomato
16.4,60.7,47.3,loamy,248.1,6.39,Sugar Beet
11.2,51.3,20.7,sandy,107.2,7.19,Barley
20.5,57.4,36.1,black,200.8,7.01,Sugar Beet
13.0,69.3,44.5,loamy,150.4,6.44,Wheat
6.8,55.5,27.4,sandy,84.0,6.87,Barley
21.5,67.4,49.5,sandy,122.9,6.9,Soybean
23.9,59.1,51.3,loamy,92.7,6.67,Soybean
14.6,78.8,37.8,loamy,170.4,6.49,Wheat
16.2,74.8,44.7,loamy,154.1,7.08,Wheat
20.4,59.5,45.9,clayey,203.2,6.89,Sugar Beet
24.3,69.2,57.3,loamy,196.0,5.75,Tomato
21.0,61.9,50.9,black,147.5,6.11,Corn
16.7,77.0,57.0,sandy,116.9,6.15,Potato
14.3,81.0,48.3,loamy,105.4,6.08,Oats
18.5,73.8,38.4,clayey,170.8,6.58,Wheat
27.4,43.7,12.0,red,117.3,6.61,Peach
21.0,50.7,49.8,loamy,167.4,5.8,Corn
27.9,40.0,28.8,loamy,120.3,6.57,Peach
6.5,51.0,25.5,loamy,55.1,5.49,Rye
16.6,64.3,41.2,clayey,199.2,6.57,Rapeseed
11.4,72.1,53.0,loamy,79.9,6.54,Oats
16.4,55.8,40.7,loamy,201.3,6.89,Wheat
11.0,53.8,24.8,loamy,96.9,6.27,Barley
20.0,45.0,25.7,clayey,138.5,6.68,Sunflower
16.7,59.9,45.4,sandy,225.4,7.03,Sugar Beet
14.0,66.6,46.5,loamy,111.6,5.52,Oats
17.9,48.2,23.6,loamy,122.2,6.79,Cherry
23.3,56.9,56.2,clayey,167.6,6.46,Corn
15.3,54.1,35.5,loamy,93.0,6.37,Cherry
11.0,62.6,25.7,sandy,132.2,7.21,Barley
12.7,71.4,40.1,sandy,214.6,6.83,Rapeseed
13.5,73.8,38.3,sandy,111.7,6.52,Wheat
18.9,67.0,38.0,black,265.4,6.59,Sugar Beet
11.1,61.5,39.3,black,181.7,6.09,Rapeseed
13.6,57.2,34.5,loamy,159.1,6.24,Rapeseed
16.8,79.6,41.1,loamy,132.0,6.02,Oats
